player_name,Unnamed: 0,age,player_height,player_weight,gp,pts_media_carrera,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,pts_22_23
Cedi Osman,10861.2,25.0,201.676,101.604608,65.4,9.8,3.18,2.12,-6.14,0.02139999999999998,0.11579999999999999,0.17980000000000002,0.5432,0.1272,8.7
Charles Bassey,11881.0,21.0,205.74,104.32616,23.0,3.0,2.7,0.3,-8.8,0.124,0.233,0.152,0.66,0.07,5.7
Chimezie Metu,11119.5,23.5,206.375,102.0582,35.75,5.05,2.925,0.7,-5.375,0.06375,0.19174999999999998,0.20475,0.5285,0.11374999999999998,4.9
Chris Boucher,10867.0,27.0,206.756,90.7184,46.2,6.58,4.08,0.38,-17.880000000000003,0.076,0.3538,0.22119999999999998,0.4708,0.0318,9.4
Chris Duarte,11934.0,25.0,195.58,86.18248,55.0,13.1,4.1,2.1,-2.0,0.026,0.1169999999999999,0.207,0.537,0.11,7.9
Chris Paul,7939.294117647059,29.0,183.02941176470588,79.3786,67.94117647058823,18.076470588235296,4.5058823529411764,9.48235294117647,7.405882352941177,0.020058823529411754,0.125,0.23317647058823526,0.5831764705882353,0.43005882352941177,13.9
Chris Silva,11387.333333333334,24.0,203.19999999999996,106.140528,23.0,2.566666666666667,2.766666666666667,0.5333333333333333,-7.533333333333334,0.12366666666666663,0.22499999999999998,0.143,0.6666666666666666,0.11166666666666665,2.0
Christian Wood,10443.833333333334,23.166666666666668,208.70333333333335,97.975872,37.0,11.083333333333334,5.733333333333333,0.9666666666666667,-4.716666666666667,0.07949999999999997,0.2121666666666667,0.21633333333333335,0.5888333333333333,0.06733333333333334,16.6
Chuma Okeke,11674.0,22.5,198.12,103.872568,57.5,8.2,4.5,1.9500000000000002,-8.0,0.0285,0.14099999999999996,0.1505,0.506,0.118,4.7
Clint Capela,10124.125,24.5,208.28,109.769264,58.875,11.625,10.125,0.9125,5.45,0.12975,0.260625,0.180125,0.592375,0.054374999999999986,12.0
Coby White,11397.666666666666,21.0,193.88666666666666,88.45044,65.0,13.666666666666666,3.533333333333333,3.466666666666667,-2.766666666666667,0.013,0.1143333333333333,0.2163333333333333,0.5366666666666666,0.17566666666666667,9.7
Cody Martin,11409.666666666666,25.0,196.42666666666665,92.98636,57.0,5.566666666666666,3.466666666666667,2.066666666666667,-0.7000000000000001,0.04699999999999999,0.12466666666666666,0.12466666666666666,0.528,0.1386666666666667,5.0
Cody Zeller,9878.333333333334,25.0,212.79555555555555,108.86208,54.888888888888886,8.38888888888889,5.944444444444445,1.3777777777777778,0.4555555555555555,0.09677777777777777,0.1931111111111111,0.16522222222222224,0.5821111111111111,0.09688888888888889,6.5
Cole Anthony,11684.5,21.5,189.23000000000002,83.91452,56.0,14.600000000000001,5.050000000000001,4.9,-9.100000000000001,0.020999999999999998,0.1435,0.24,0.5075000000000001,0.261,13.0
Collin Sexton,11147.75,21.5,186.055,86.18248,54.5,19.45,3.1,3.125,-9.174999999999999,0.02924999999999995,0.0675,0.26525,0.544,0.16175,14.3
Corey Kispert,11945.0,23.0,198.12,101.604608,77.0,8.2,2.7,1.1,0.1,0.03,0.084,0.142,0.586,0.064,11.1
Cory Joseph,9362.272727272728,25.0,190.5,87.13089963636364,66.18181818181819,6.645454545454545,2.4272727272727272,2.8363636363636364,-0.16363636363636347,0.025636363636363627,0.09754545454545452,0.1559090909090909,0.5166363636363637,0.19699999999999995,6.9
D'Angelo Russell,10370.0,23.0,194.49142857142857,88.25604342857143,60.57142857142857,17.942857142857143,3.5,5.642857142857143,-5.585714285714286,0.01657142857142857,0.10385714285714286,0.2782857142857143,0.5317142857142857,0.3131428571428571,17.8
Daishen Nix,11916.0,20.0,193.04,102.511792,24.0,3.2,1.4,1.7,-6.6,0.026,0.103,0.1669999999999999,0.48,0.208,4.0
Dalano Banton,11918.0,22.0,200.66,92.532768,64.0,3.2,1.9,1.5,1.5,0.048,0.124,0.159,0.4629999999999999,0.1969999999999999,4.6
Damian Jones,10631.666666666666,24.5,212.09,111.13004,33.166666666666664,4.566666666666666,2.9166666666666665,0.6333333333333333,-5.983333333333333,0.0795,0.14783333333333332,0.13166666666666668,0.638,0.05983333333333333,3.5
Damian Lillard,9626.0,26.5,189.738,88.45044,71.1,24.830000000000002,4.18,6.7299999999999995,2.7800000000000002,0.0164,0.10229999999999999,0.2841,0.5801999999999999,0.3011,32.2
Damion Lee,10891.4,27.0,196.596,95.25432,43.2,8.440000000000001,3.6,1.46,-1.7399999999999998,0.0214,0.13879999999999998,0.1626,0.5624,0.093,8.2
Daniel Gafford,11414.0,22.0,207.4333333333333,106.140528,56.333333333333336,7.166666666666667,4.166666666666667,0.6333333333333333,-1.566666666666667,0.102,0.1403333333333333,0.15066666666666667,0.6970000000000001,0.057666666666666665,9.0
Daniel Theis,10887.2,28.0,204.21599999999998,110.7671664,61.2,7.6,4.9399999999999995,1.24,2.08,0.07680000000000001,0.16579999999999995,0.152,0.615,0.09519999999999998,7.0
Danny Green,8890.692307692309,29.0,198.12,96.82444615384614,63.0,8.023076923076923,3.1769230769230767,1.3846153846153846,7.346153846153846,0.030999999999999975,0.11576923076923076,0.1576153846153846,0.5604615384615385,0.0809230769230769,5.5
Danuel House Jr.,10884.2,27.0,199.13600000000002,99.79024,40.6,8.24,3.4799999999999995,1.26,1.5999999999999999,0.025,0.11839999999999998,0.14619999999999997,0.5662,0.08159999999999998,4.8
Dario Saric,10373.2,25.0,208.28000000000003,101.5138896,71.2,11.48,5.720000000000001,1.92,1.4,0.05979999999999998,0.1722,0.2024,0.5624,0.11439999999999999,6.4
Darius Bazley,11353.333333333334,21.0,203.19999999999996,94.34713600000002,61.666666666666664,10.033333333333333,5.833333333333333,1.3,-9.200000000000001,0.02866666666666667,0.18033333333333332,0.18133333333333335,0.501,0.07433333333333332,5.2
Darius Garland,11512.333333333334,21.0,185.42,87.08966400000001,60.333333333333336,17.133333333333333,2.533333333333333,6.2,-2.9,0.014666666666666633,0.06066666666666667,0.23933333333333331,0.5403333333333333,0.286,21.6
David Duke Jr.,11953.0,22.0,193.04,92.532768,22.0,4.7,3.0,0.8,0.1,0.077,0.105,0.15,0.444,0.066,3.7
Davion Mitchell,11957.0,23.0,182.88,91.625584,75.0,11.5,2.2,4.2,-6.0,0.015,0.062,0.2019999999999999,0.489,0.235,5.6
Davis Bertans,10641.0,26.5,208.28,99.79024,64.5,8.483333333333333,2.75,1.0333333333333334,3.3666666666666667,0.01816666666666665,0.11966666666666666,0.159,0.6013333333333334,0.07383333333333333,4.6
Davon Reed,10722.0,24.666666666666668,196.42666666666665,94.34713600000002,26.333333333333332,2.866666666666667,1.5999999999999999,0.6666666666666666,1.5999999999999999,0.0203333333333333,0.12066666666666666,0.1263333333333333,0.504,0.09000000000000001,2.1
Day'Ron Sharpe,11968.0,20.0,205.74,120.20188,32.0,6.2,5.0,0.5,6.9,0.1969999999999999,0.198,0.205,0.593,0.062,4.7
De'Aaron Fox,10899.6,22.0,190.5,82.10015200000001,64.4,19.68,3.56,6.26,-4.4399999999999995,0.016,0.09240000000000001,0.2686,0.5388,0.2956,25.0
De'Andre Hunter,11435.333333333334,23.0,202.35333333333332,101.45341066666667,46.333333333333336,13.566666666666668,4.2,1.6666666666666667,0.2333333333333333,0.02033333333333333,0.1113333333333333,0.18699999999999992,0.557,0.079,15.4
De'Anthony Melton,11152.75,22.5,189.23000000000002,90.7184,58.75,8.125,3.5,2.825,2.1999999999999997,0.030000000000000002,0.12974999999999998,0.18149999999999997,0.516,0.18475,10.1
DeAndre Jordan,8648.714285714286,26.5,210.82,119.22989714285714,70.0,8.77142857142857,9.978571428571428,0.95,0.1714285714285712,0.12349999999999998,0.27699999999999997,0.13885714285714285,0.6418571428571429,0.054642857142857125,5.1
DeMar DeRozan,8888.538461538461,26.0,200.07384615384615,99.37153969230768,73.61538461538461,20.76923076923077,4.407692307692307,3.9384615384615387,-0.04615384615384618,0.02446153846153846,0.11592307692307692,0.2694615384615384,0.5488461538461539,0.1886923076923077,24.5
Dean Wade,11433.0,24.0,205.74,103.418976,42.0,4.333333333333333,2.6333333333333333,0.7999999999999999,-4.5,0.03333333333333333,0.16233333333333333,0.10866666666666668,0.6336666666666667,0.07,4.7
Deandre Ayton,11152.75,21.5,212.09,113.398,59.0,16.525,10.625,1.625,2.95,0.10774999999999994,0.2355,0.20925,0.62125,0.0805,18.0
Dejounte Murray,10709.4,22.6,194.05599999999998,79.83219199999999,64.0,11.84,5.6,4.58,1.44,0.036199999999999996,0.17659999999999998,0.22960000000000003,0.5107999999999999,0.2608,20.5
Delon Wright,10377.857142857143,27.0,195.58,84.75690514285714,58.714285714285715,6.799999999999999,2.9428571428571426,2.7857142857142856,3.1714285714285713,0.03728571428571429,0.11457142857142856,0.16257142857142853,0.5519999999999999,0.21128571428571427,7.4
Deni Avdija,11676.5,20.5,205.74,95.25432,68.0,7.35,5.050000000000001,1.6,-1.55,0.022,0.1815,0.138,0.5255000000000001,0.09049999999999994,9.2
Dennis Schroder,9859.666666666666,24.0,185.98444444444442,77.61463111111112,69.0,13.922222222222222,2.9000000000000004,4.6,-0.7888888888888888,0.016555555555555556,0.09855555555555555,0.2542222222222222,0.5201111111111111,0.2921111111111111,12.6
Dennis Smith Jr.,10879.6,22.0,188.976,91.171992,43.2,9.32,2.76,3.96,-8.4,0.026999999999999958,0.0978,0.2218,0.46799999999999997,0.2926,8.8
Deonte Burton,10618.5,25.5,194.31,109.99606,35.5,2.6500000000000004,1.2,0.35,-4.199999999999999,0.015499999999999951,0.1045,0.16599999999999998,0.433,0.0665,0.0
Derrick Jones Jr.,10605.5,22.5,198.96666666666667,92.23037333333333,46.666666666666664,6.05,3.1833333333333336,0.6666666666666666,-0.3166666666666666,0.06683333333333334,0.09883333333333333,0.12799999999999997,0.5786666666666667,0.04916666666666666,5.0
Derrick Rose,8720.153846153846,26.692307692307693,189.91384615384615,87.5781476923077,51.69230769230769,17.2,3.146153846153846,5.061538461538461,0.8,0.027076923076923075,0.07984615384615384,0.27115384615384613,0.5221538461538462,0.27984615384615386,5.6
Derrick White,10851.6,25.0,193.04,86.18248,52.6,10.6,3.0,3.2600000000000002,5.86,0.021,0.10579999999999998,0.18519999999999998,0.5786,0.1812,12.4
Desmond Bane,11587.0,23.5,195.58,97.52228,72.0,13.7,3.75,2.2,3.6500000000000004,0.0185,0.11699999999999994,0.1905,0.5960000000000001,0.1205,21.5
Devin Booker,10348.142857142857,22.0,197.03142857142856,93.95834285714285,68.14285714285714,23.771428571428572,3.957142857142857,4.728571428571429,-1.542857142857143,0.0157142857142857,0.10099999999999996,0.29457142857142854,0.5702857142857143,0.226,27.8
Devin Vassell,11536.0,20.5,195.58,90.7184,66.5,8.9,3.55,1.4,-0.7,0.021,0.133,0.161,0.532,0.08349999999999999,18.5
Devon Dotson,11516.5,21.5,186.69,83.91452,11.0,2.35,0.65,1.0,9.65,0.025,0.08299999999999999,0.158,0.5429999999999999,0.2415,0.5
Devonte' Graham,11046.25,25.5,186.055,87.31646,60.0,12.4,2.45,4.925,-2.35,0.01525,0.07375,0.20274999999999999,0.5155,0.27325,7.4
Dewayne Dedmon,9822.222222222223,28.0,213.36,111.63403111111111,53.0,6.2555555555555555,5.7555555555555555,0.6777777777777777,0.6333333333333336,0.10322222222222222,0.25855555555555554,0.15466666666666665,0.5955555555555555,0.05299999999999998,5.2
Dillon Brooks,10810.8,24.0,199.644,101.151016,54.4,14.059999999999999,2.84,1.94,1.72,0.02699999999999998,0.0786,0.2354,0.514,0.10679999999999998,14.3
Domantas Sabonis,10610.5,23.5,210.39666666666665,109.769264,69.16666666666667,14.883333333333333,9.516666666666667,3.8000000000000003,1.2333333333333334,0.0785,0.24083333333333332,0.2145,0.5816666666666667,0.18616666666666667,19.1
Donovan Mitchell,10813.8,23.0,187.452,97.52228,69.0,24.119999999999997,4.16,4.54,6.0,0.02339999999999998,0.09559999999999998,0.3088,0.5554,0.229,28.3
Donte DiVincenzo,11004.0,23.5,193.04,92.079176,50.25,8.375,4.25,2.325,7.3,0.03974999999999997,0.12975,0.16575,0.529,0.13499999999999995,9.4
Dorian Finney-Smith,10597.0,26.5,201.92999999999998,99.79024,65.66666666666667,8.0,4.483333333333333,1.4000000000000001,1.6666666666666667,0.0515,0.11466666666666665,0.13033333333333333,0.551,0.07333333333333333,8.3
Doug McDermott,10076.0,26.5,202.2475,101.377812,65.875,8.9625,2.2875,0.925,-2.125,0.019874999999999986,0.09499999999999999,0.17225,0.579875,0.062625,10.2
Draymond Green,9565.4,27.5,199.898,104.32616,68.5,8.59,6.94,5.7,8.03,0.04149999999999998,0.1989,0.1527,0.5234,0.24339999999999998,8.5
Drew Eubanks,11011.5,23.5,206.375,111.13004,42.5,5.05,3.825,0.75,-9.6,0.08549999999999995,0.20525,0.15875,0.646,0.0955,6.6
Duane Washington Jr.,11801.0,22.0,190.5,89.357624,48.0,9.9,1.7,1.8,-5.9,0.004,0.0819999999999999,0.214,0.521,0.128,7.9
Duncan Robinson,11011.75,26.5,201.295,96.95528999999999,59.75,10.2,2.65,1.275,0.3749999999999999,0.00775,0.097,0.15675,0.59975,0.07249999999999998,6.4
Dwight Powell,10082.25,26.5,209.8675,108.86208,63.875,7.3375,4.4,1.0,0.675,0.083125,0.168875,0.15299999999999997,0.640625,0.07874999999999997,6.7
Dylan Windler,11504.0,24.5,198.12,88.904032,40.5,3.7,2.65,0.9,-3.25,0.043,0.1585,0.1275,0.543,0.1,1.7
Edmond Sumner,10525.5,23.5,194.945,85.728888,27.0,4.325,1.325,0.775,-32.7,0.0205,0.18025,0.175,0.6399999999999999,0.07624999999999997,7.1
Eric Gordon,8608.92857142857,26.5,191.5885714285714,97.975872,53.5,16.635714285714286,2.4,2.8642857142857143,-0.08571428571428576,0.012285714285714271,0.06799999999999999,0.2289285714285714,0.5597142857142857,0.14185714285714282,12.4
Eugene Omoruyi,11761.0,25.0,198.12,106.59412,4.0,1.8,1.8,0.5,11.9,0.111,0.278,0.156,0.518,0.1669999999999999,7.0
Evan Fournier,9558.4,24.5,199.898,92.532768,64.5,14.09,2.67,2.57,-1.23,0.014799999999999971,0.0856,0.2138,0.5678,0.1411,6.1
Evan Mobley,11739.0,21.0,210.82,97.52228,69.0,15.0,8.3,2.5,1.7,0.063,0.174,0.201,0.5489999999999999,0.1169999999999999,16.2
Facundo Campazzo,11466.0,30.5,177.8,88.45044,65.0,5.6,1.9500000000000002,3.5,-2.9,0.017,0.0805,0.1355,0.5305,0.2455,1.3
Frank Jackson,10968.75,22.5,190.5,92.98636,53.25,8.7,1.85,1.0,-4.05,0.02,0.07624999999999998,0.19775,0.5387500000000001,0.08574999999999999,0.0
Frank Kaminsky,10280.857142857143,26.0,213.35999999999999,109.12127542857142,53.857142857142854,9.4,4.114285714285714,1.6142857142857143,1.757142857142857,0.04314285714285714,0.16614285714285712,0.19742857142857143,0.5534285714285715,0.12442857142857143,2.5
Frank Ntilikina,10747.6,21.0,194.564,89.811216,53.8,4.9399999999999995,1.7399999999999998,2.16,-2.78,0.0172,0.08239999999999999,0.156,0.47519999999999996,0.1716,2.9
Franz Wagner,11745.0,20.0,208.28,99.79024,79.0,15.2,4.5,2.9,-4.9,0.033,0.106,0.208,0.5589999999999999,0.151,18.6
Fred VanVleet,10540.5,25.5,184.14999999999998,88.90403199999999,58.0,13.333333333333334,3.0833333333333335,4.75,7.183333333333334,0.013999999999999999,0.09983333333333332,0.20966666666666667,0.5295,0.24416666666666667,19.3
Furkan Korkmaz,10748.0,22.0,200.66,89.4483424,51.2,6.779999999999999,2.0,1.1800000000000002,-3.22,0.0168,0.10800000000000001,0.175,0.5078,0.0994,3.8
Gabe Vincent,11199.333333333334,25.0,190.5,90.71840000000002,42.333333333333336,5.3,1.2,1.7,-6.233333333333333,0.009999999999999967,0.06166666666666667,0.18466666666666667,0.4486666666666667,0.15966666666666665,9.4
Gabe York,11750.0,28.0,190.5,86.18248,2.0,4.0,1.0,2.0,-14.6,0.0,0.143,0.179,0.435,0.222,8.0
Garrett Temple,8970.166666666666,30.333333333333332,197.485,88.26144333333333,57.583333333333336,6.05,2.216666666666667,1.6833333333333333,-3.283333333333333,0.021083333333333315,0.09549999999999999,0.15158333333333332,0.5041666666666667,0.12825,2.0
Garrison Mathews,11204.666666666666,24.0,195.58,97.52227999999998,49.0,6.966666666666666,1.8666666666666665,0.6666666666666666,-1.4666666666666668,0.01933333333333333,0.07766666666666666,0.12833333333333327,0.6426666666666666,0.048999999999999995,4.8
Gary Harris,10039.125,23.5,193.04,95.25432,58.5,11.55,2.4375,2.0375,-1.7375000000000003,0.02224999999999999,0.06725,0.172875,0.537,0.101,8.3
Gary Payton II,10558.166666666666,26.5,190.5,87.31646,23.666666666666668,3.9166666666666665,2.0,1.1833333333333333,0.06666666666666717,0.047499999999999966,0.12949999999999998,0.16,0.5904999999999999,0.15966666666666665,4.6
Gary Trent Jr.,10928.25,21.5,196.215,94.347136,51.0,11.3,1.9000000000000001,1.175,-1.1500000000000001,0.012749999999999977,0.06775,0.19474999999999998,0.511,0.06825,17.4
George Hill,8570.07142857143,29.5,189.9557142857143,84.30331314285715,62.07142857142857,10.771428571428572,3.0285714285714285,3.1357142857142857,5.314285714285714,0.024571428571428532,0.09528571428571428,0.1752857142857143,0.5724285714285714,0.17985714285714285,5.0
Georges Niang,10564.166666666666,26.5,201.08333333333334,104.40175866666668,50.833333333333336,4.6499999999999995,1.7,0.65,-2.616666666666667,0.03316666666666665,0.1361666666666666,0.1735,0.5103333333333333,0.09633333333333331,8.2
Giannis Antetokounmpo,9784.333333333334,23.0,210.25555555555556,103.62057244444445,72.88888888888889,22.37777777777778,9.588888888888889,4.688888888888889,4.9,0.055555555555555546,0.2353333333333333,0.2773333333333333,0.5951111111111111,0.24022222222222223,31.1
Goga Bitadze,11202.333333333334,21.0,211.66666666666666,113.39799999999998,49.666666666666664,5.1000000000000005,2.9333333333333336,0.7666666666666667,-1.5333333333333332,0.08433333333333333,0.14433333333333334,0.17666666666666664,0.547,0.08766666666666667,4.4
Goran Dragic,8577.214285714286,29.5,190.68142857142857,85.85848571428572,63.42857142857143,13.242857142857144,3.057142857142857,4.7,0.9357142857142857,0.028571428571428557,0.09492857142857143,0.22435714285714287,0.5454285714285715,0.26928571428571424,6.3
Gordon Hayward,9047.0,26.5,202.56499999999997,100.16823333333333,61.166666666666664,14.575000000000001,4.3,3.2416666666666667,3.125,0.025083333333333322,0.13516666666666666,0.21258333333333335,0.5645833333333333,0.162,14.7
Gorgui Dieng,9781.111111111111,28.0,209.97333333333333,111.23083822222222,66.33333333333333,7.177777777777777,5.455555555555556,1.2666666666666666,-4.644444444444444,0.088,0.218,0.16577777777777772,0.5822222222222222,0.10488888888888888,3.9
Grant Williams,11220.0,22.0,198.12,107.047712,69.66666666666667,5.3,3.0,1.0,2.966666666666667,0.042666666666666665,0.10866666666666668,0.11833333333333329,0.5619999999999999,0.07399999999999997,8.1
Grayson Allen,10952.25,24.5,193.675,89.811216,48.0,9.0,2.35,1.45,-3.525,0.01199999999999995,0.08824999999999997,0.18024999999999997,0.58,0.09924999999999998,10.4
Greg Brown III,11859.0,20.0,200.66,93.439952,48.0,4.7,2.8,0.7,-17.6,0.057,0.15,0.168,0.515,0.087,1.8
Hamidou Diallo,10967.5,21.5,195.58,91.171992,51.75,8.3,3.875,1.075,-5.5249999999999995,0.051500000000000004,0.13925,0.191,0.5175000000000001,0.08374999999999999,9.3
Harrison Barnes,9579.1,25.5,203.2,100.697424,74.7,14.2,5.14,1.9,0.36,0.03389999999999997,0.1338,0.1881,0.5597,0.08659999999999998,15.0
Haywood Highsmith,10990.0,23.5,196.85,99.79024,12.0,2.05,1.2,0.35,-18.05,0.02799999999999995,0.11999999999999994,0.123,0.43,0.0595,4.4
Herbert Jones,11852.0,23.0,200.66,93.439952,78.0,9.5,3.8,2.1,2.0,0.0409999999999999,0.086,0.136,0.573,0.0969999999999999,9.8
Immanuel Quickley,11554.5,22.5,190.5,86.18248,71.0,11.350000000000001,2.6500000000000004,2.75,6.85,0.018500000000000003,0.1,0.23149999999999998,0.55,0.20399999999999996,14.9
Isaac Okoro,11554.5,20.5,195.58,102.0582,67.0,9.2,3.05,1.85,-2.8,0.034,0.0655,0.1325,0.5515,0.08449999999999999,6.4
Isaiah Hartenstein,11002.5,22.5,213.36,113.28460199999999,41.25,5.0,3.6,1.225,6.85,0.10174999999999998,0.17075,0.15499999999999997,0.62075,0.13375,5.0
Isaiah Jackson,11846.0,20.0,208.28,92.98636,36.0,8.3,4.1,0.3,-2.8,0.109,0.157,0.214,0.607,0.027,7.2
Isaiah Joe,11554.0,21.5,193.04,74.84268,48.0,3.6500000000000004,0.95,0.55,1.75,0.01199999999999995,0.081,0.1535,0.526,0.076,9.5
Isaiah Livers,11844.0,23.0,198.12,105.233344,19.0,6.4,3.0,1.1,-0.8,0.037,0.109,0.125,0.629,0.077,6.7
Isaiah Roby,11270.333333333334,23.0,203.19999999999996,104.32616,36.333333333333336,6.266666666666666,3.6999999999999997,1.1333333333333335,-11.466666666666667,0.043666666666666666,0.16033333333333324,0.14233333333333334,0.3873333333333333,0.0783333333333333,4.1
Isaiah Stewart,11562.5,20.5,203.2,113.398,69.5,8.100000000000001,7.699999999999999,1.05,-5.75,0.108,0.20500000000000002,0.147,0.5735,0.067,11.3
Isaiah Todd,11861.0,20.0,205.74,99.336648,12.0,1.7,1.0,0.3,-15.6,0.034,0.123,0.188,0.349,0.095,1.5
Ish Smith,9088.25,27.5,182.88,79.3786,59.916666666666664,6.916666666666667,2.35,3.608333333333334,-3.0083333333333333,0.02016666666666666,0.1133333333333333,0.19158333333333333,0.45625,0.2955,2.5
Ish Wainright,11874.0,27.0,195.58,113.398,45.0,2.4,1.2,0.3,5.6,0.066,0.072,0.134,0.494,0.057,4.2
Ivica Zubac,10608.5,22.5,214.63,108.86208,60.0,7.95,6.066666666666666,1.0833333333333333,1.3166666666666667,0.10949999999999999,0.20950000000000002,0.1755,0.6186666666666666,0.08883333333333332,10.8
JT Thor,11872.0,19.0,205.74,92.079176,33.0,2.0,1.3,0.6,0.3,0.04,0.111,0.1159999999999999,0.525,0.0969999999999999,3.8
Ja Morant,11270.0,21.0,190.5,78.92500799999999,62.333333333333336,21.433333333333334,4.533333333333334,7.133333333333333,2.033333333333333,0.029333333333333333,0.10166666666666667,0.2843333333333333,0.556,0.33499999999999996,26.2
JaMychal Green,10096.0,28.5,204.47,103.135481,60.875,7.4875,5.4625,0.875,-2.1875,0.08549999999999999,0.201125,0.16825,0.57425,0.06537499999999997,6.4
JaVale McGee,8602.785714285714,27.5,213.35999999999999,119.06790000000001,58.642857142857146,7.578571428571428,4.964285714285714,0.40714285714285714,-1.907142857142857,0.1189285714285714,0.1987142857142857,0.20149999999999998,0.5812142857142858,0.04092857142857143,4.4
Jaden McDaniels,11571.0,20.5,205.74,83.91452,66.5,8.0,3.95,1.1,-1.4,0.035,0.11649999999999999,0.1335,0.5525,0.0635,12.1
Jaden Springer,11865.0,19.0,193.04,91.625584,2.0,1.0,1.0,0.0,-72.4,0.143,0.125,0.118,1.0,0.0,2.6
Jae Crowder,9582.8,26.5,198.12,106.59412,73.5,9.7,4.35,1.65,4.65,0.029299999999999982,0.14409999999999998,0.16149999999999998,0.5468,0.09009999999999999,6.9
Jae'Sean Tate,11570.0,25.5,193.04,104.32616,74.0,11.55,5.35,2.65,-6.35,0.0615,0.1265,0.17749999999999994,0.5715000000000001,0.14900000000000002,9.1
Jakob Poeltl,10572.333333333334,23.5,214.63,107.7281,69.33333333333333,7.2,6.016666666666667,1.4333333333333333,4.133333333333334,0.12116666666666664,0.17349999999999996,0.13766666666666666,0.6213333333333333,0.08933333333333333,12.5
Jalen Brunson,10993.75,23.5,186.69,86.18248,69.25,11.6,3.0,3.7,3.5250000000000004,0.01725,0.10224999999999998,0.19899999999999998,0.57575,0.235,24.0
Jalen Green,11809.0,20.0,193.04,84.368112,67.0,17.3,3.4,2.6,-11.3,0.015,0.088,0.2339999999999999,0.547,0.132,22.1
Jalen Johnson,11810.0,20.0,203.2,99.336648,22.0,2.4,1.2,0.1,-10.0,0.016,0.175,0.183,0.59,0.045,5.6
Jalen McDaniels,11244.666666666666,23.0,206.58666666666667,92.98636,39.333333333333336,6.3999999999999995,3.6,1.0,-3.466666666666667,0.04533333333333334,0.14933333333333335,0.15066666666666664,0.5743333333333333,0.08266666666666667,9.4
Jalen Smith,11549.0,21.5,208.28,97.52228,39.0,5.6,3.7,0.3,-0.8500000000000001,0.07249999999999995,0.195,0.177,0.5469999999999999,0.0375,9.4
Jalen Suggs,11813.0,21.0,195.58,92.98636,48.0,11.8,3.6,4.4,-7.1,0.019,0.102,0.244,0.455,0.249,9.9
Jamal Murray,10318.8,22.0,192.53199999999998,95.34503839999999,69.0,16.9,3.7,3.9799999999999995,4.5600000000000005,0.0264,0.09759999999999995,0.2344,0.5566,0.18919999999999998,20.0
James Bouknight,11814.0,21.0,193.04,86.18248,31.0,4.6,1.7,0.8,-6.2,0.064,0.09,0.226,0.4589999999999999,0.132,5.6
James Harden,8840.076923076924,26.0,195.57999999999998,99.96469846153846,72.46153846153847,24.853846153846156,5.699999999999999,6.93076923076923,5.653846153846154,0.024846153846153837,0.14623076923076922,0.2933846153846154,0.6080769230769231,0.32538461538461544,21.0
James Johnson,8839.23076923077,29.0,204.1769230769231,111.09514830769231,57.46153846153846,7.538461538461538,3.530769230769231,2.076923076923077,-2.4615384615384617,0.04469230769230766,0.14115384615384616,0.18123076923076922,0.5333846153846153,0.152,2.8
James Wiseman,11275.0,20.0,213.36,108.86208,39.0,11.5,5.8,0.7,-8.8,0.063,0.19,0.231,0.552,0.05,10.0
Jared Butler,11819.0,21.0,190.5,87.543256,42.0,3.8,1.1,1.5,-0.1,0.0139999999999999,0.102,0.221,0.509,0.258,6.2
Jaren Jackson Jr.,10978.5,20.5,210.82,109.769264,51.0,15.475,5.175,1.175,-1.875,0.048,0.14024999999999999,0.24225,0.5675,0.06974999999999998,18.6
Jarred Vanderbilt,10967.0,21.5,205.74,97.068688,41.5,3.7,4.1,0.725,-3.7499999999999996,0.088,0.19274999999999998,0.1345,0.60325,0.0695,7.9
Jarrell Brantley,10948.0,24.5,195.58,113.398,18.5,2.5,1.6,0.85,-13.05,0.039,0.15699999999999995,0.16849999999999998,0.5105,0.1815,5.5
Jarrett Allen,10772.0,22.0,210.31199999999998,108.86207999999999,68.2,11.82,8.84,1.4,-1.5799999999999998,0.1014,0.20719999999999997,0.16160000000000002,0.6582,0.0766,14.3
Jarrett Culver,11240.0,22.0,198.12,88.45044,44.666666666666664,6.0,2.6,1.0999999999999999,-5.433333333333334,0.0443333333333333,0.1083333333333333,0.18833333333333332,0.4586666666666666,0.10633333333333334,4.4
Javonte Green,11244.333333333334,27.0,193.88666666666666,92.98636,51.333333333333336,4.733333333333333,2.6,0.6,0.26666666666666666,0.0563333333333333,0.118,0.128,0.6036666666666667,0.05933333333333333,5.2
Jaxson Hayes,11243.666666666666,21.0,210.82000000000002,99.79024,64.66666666666667,8.066666666666668,4.266666666666667,0.7000000000000001,-0.7333333333333334,0.084,0.149,0.15366666666666665,0.6813333333333333,0.05933333333333333,5.0
Jay Huff,11835.0,24.0,215.9,108.86208,4.0,0.0,1.0,0.3,36.5,0.04,0.111,0.083,0.0,0.071,7.3
Jay Scrubb,11534.0,20.5,195.58,99.79024,11.0,5.75,2.2,0.35,2.0500000000000003,0.019,0.12000000000000001,0.2025,0.472,0.055,6.5
